X,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14
-9.635977466893063,0.06778456098110751,0.11542327973445321,0.1736165422230622,0.23735398718211906,0.30066745325377675,0.35708146998781887,0.4001180861155619,0.42382090695140456,0.4232612062144842,0.39498942396770154,0.33739826418573043,0.25096880853346154,0.13837826469838252,0.004456734525086679,-0.1440098196264097
-9.623406067719035,0.07184477170045575,0.11929562268611618,0.17748033515310904,0.24144317006644314,0.30525482162841605,0.36245751419317457,0.4065657592077117,0.43158806645625686,0.4325327890114263,0.4058615902651956,0.3498567652759592,0.2648736836856301,0.15345665663464186,0.020305143839757286,-0.12791311803573477
-9.610834668545007,0.07571844884027942,0.12297438517604381,0.1811416952033571,0.24531981575488598,0.3096191409036938,0.3676006902971649,0.4127727311060245,0.43911007240507505,0.4415595301400298,0.4164952347438967,0.3620900414022362,0.2785741714157828,0.1683590824762591,0.03601302620064451,-0.1119157129024782
-9.598263269370978,0.07938362281291599,0.12643759882066086,0.18457863066402622,0.24896187317701673,0.3137382539662396,0.37248868012782077,0.41871646305741506,0.4463641066872187,0.4503182805430458,0.4268668402365518,0.3740741920527392,0.2920460016838917,0.18306095154375687,0.051555558429558127,-0.09604253087540565
-9.585691870196948,0.08281907578596144,0.1296640480654169,0.18776990400769114,0.2523480470296022,0.31759076117691,0.3770999246398852,0.4243751767894745,0.45332811242481846,0.45878665219997167,0.4369536491046312,0.38578607307625973,0.30526565569007263,0.19753841713262574,0.0669086518657841,-0.08031777559698727
-9.57312047102292,0.08600442624830769,0.132633354756983,0.19069511647137732,0.2554578823744408,0.3211561049925216,0.38141370857087536,0.4297279392131718,0.4599808787354956,0.4669431029629851,0.44673374815880434,0.3972033816946158,0.31821045098006967,0.2117684617043069,0.08204903762403307,-0.06476484240985288
-9.56054907184889,0.08892021029277425,0.1353260594318752,0.1933347893548813,0.25827184595219294,0.3244146513033309,0.3854102418126546,0.43475474384087404,0.46630212221032386,0.4747670181082433,0.4561861502951942,0.40830473823164953,0.3308586232686159,0.22572897879695525,0.09695434857472134,-0.049406236337686954
-9.547977672674861,0.09154795929425957,0.13772369900043263,0.19567044171424608,0.2607714038911259,0.32734776716517217,0.38907073717740537,0.4394365885985673,0.47227256478590124,0.48223878828138833,0.4652908725262241,0.4190697642375965,0.34318940465944614,0.2393988513347156,0.11160319772530586,-0.03426349366185705
-9.535406273500833,0.0938702736765673,0.13980888051929954,0.19768466414353206,0.2629390955039185,0.3299378946193936,0.3923774842511482,0.44375554972541087,0.47787400770365346,0.48933988353037283,0.4740290100991599,0.42947915670191067,0.3551830979550322,0.25275802602858166,0.1259752526957085,-0.019357107400740856
-9.522834874326804,0.09587089247649622,0.14156535076100002,0.1993611883534705,0.2647586028811032,0.33216862030916194,0.3953139190433591,0.44769485146917065,0.4830894012649005,0.4960529231341183,0.4823828064108261,0.4395147580630039,0.3668211467644563,0.2657875835772119,0.14005130599619642,-0.004706456983404328
-9.510263475152776,0.09753475843038874,0.14297806130579344,0.20068495227219202,0.2662148160063326,0.3340247406173201,0.39786468915786843,0.45123893130270043,0.48790291010684084,0.502361740952143,0.49033571844363244,0.449159621740006,0.3780862011345202,0.27846980439279756,0.15381334083278525,0.009670257607420019
-9.497692075978748,0.09884807832600731,0.1440332288986834,0.2016421604108854,0.26729389313632845,0.3354923220686451,0.40001571422787996,0.4543735004043028,0.49229997374227524,0.5082514460379657,0.4978724774656801,0.45839807292930507,0.3889621784468189,0.29078822959466655,0.16724459218284243,0.02375607696572038
